"Tanya? Nah. She ain't got it in her.","MAX","male"
"You could wear a  hair band, if you like, instead of the hat. I wore a yellow one with a daisy on it.I better go.","HEATHER","female"
"You alright grandma.","BRADLEY","male"
"No, you listen to me alright.  You leave us alone!","MAX","male"
"Hang on, where do you think you're going?","PHIL","male"
"Who says I haven't been through what you're going through?Only I realised sitting around moping was never gonna get me anywhere.  Who's Stacey's best mate?","CLARE","female"
"Hi. Got your jacket.","IAN","male"
"It's just for a couple of days.","RONNIE","female"
"You're skinny as a","MINTY","male"
"Heather, this can't go on.","MINTY","male"
"How do I look?","SHIRLEY","female"
"What?","JACK","male"
"As a paying tenant, you couldn't possibly expect me to live there in its current state.","CHRISTIAN","male"
"No, I'm just came tosee how things were. Don't let me keep you from your little friend.","RONNIE","female"
"Why don't you?","ROXY","female"
"Do you want the gossip.","SEAN","male"
"Babe, listen, I'll pick you and your sister up tomorrow, yeah?","MAX","male"
"Ey?","GARRY","male"
"Just after I found Tanya plastered on her doorstep.  I turn round and he's standing at your car.  And I could swear he was just about to do the paint work.","MAX","male"
"Oh you're gonna keep me in the dark like you usually do?","JANE","female"
"The meal, at the hotel? Staying over?","JANE","female"
"Yeah! Well I'm glad you like it. I chose it at the tasting we had yesteday. It's got a very nice bouquet...","IAN","male"
"Jane is not out ‚clubbing'. Okay.  She is just ...  at the club.","IAN","male"
"Yeah, yeah.  There's no other way. And if we do it right, you know, we'll be together, with plenty of money, no worries.","TANYA","female"
"If you want to call me a prostitute,....","TANYA","female"
"No. I shouldn't.","RONNIE","female"
"It was a kiss Steven, get over it.","STACEY","female"
"You have got to give one hundred per cent all the time if you're gonna shine at Sport Relief.","IAN","male"
"Oh I'm sorry. Poor Marge.Well you gave her a great life - that's all that matters really.","BRADLEY","male"
"You have to observe the allocation.","BRADLEY","male"
"So you just expect me to sit by while that piece of scum runs his hands all over you. Is that it? Sorry Tan. Like I said. I can't do it.","SEAN","male"
"Any news on Louise?","PHIL","male"
"Thanks Roxy.","RONNIE","female"
"Poetry?  I never knew he did that.MR","PHIL","male"
"Right. Be ready in about 10 minutes.","IAN","male"
"He is not getting into my bed alright.","TANYA","female"
"It's gonna be like living on death row. Never knowing when the phonecall's gonna come to say...","HEATHER","female"
"OK.","MINTY","male"
"I've cleared out that top drawer for you.","TANYA","female"
"Selina, please -","JACK","male"
"I admire you, you know that?","CLARE","female"
"Mid day? yeah I'll be there.","SHIRLEY","female"
"It was the only way...","HEATHER","female"
"Whatever.  But I've never seen my little girl in such a state. Because us being together Tan means everything to her.  Everything.","MAX","male"
"Jack.  No.  I can't.    Why would I change my mind?","RONNIE","female"
"Well he's probably still sulking... tucked up with his hottie bottle...Oh go on then...","JANE","female"
"It's just a little blue box.","STACEY","female"
"Look I had a go, it didn't happen. It's over.","STACEY","female"
"I didn't say that!","JANE","female"
"That's right.","JACK","male"
"Thanks.","GARRY","male"
"What is this?","ROXY","female"
"Oh yeah because we know that works don't it.","PHIL","male"
"I always thought he'd grow out of that stuff. But he never did.Door was open.","SHIRLEY","female"
"Oh, you're such a hero.","RONNIE","female"
"I'm sorry?","CLARE","female"
"If you're expecting me to stand up in front of everyone making my wedding vows dressed like Hopalong flaming Cassidy?","MINTY","male"
"Just things.  Those things can be replaced.Most things.","JACK","male"
"Unfortunately I have.  Some bigger than others.","TANYA","female"
"Okay, bagels?","JANE","female"
"Here can you see them two really getting married?","PHIL","male"
"Ah, just when I thought today couldn't get any better.","IAN","male"
"Everyone has their moments.","TANYA","female"
"Go for it.","JACK","male"
"Oi, what are you doing?","STACEY","female"
"Oh.  Didn't see you there.","HEATHER","female"
"I thought he'd gone?","JANE","female"
"When you called me.  Said you ‚wanted me'.  You ‚needed me'.","SEAN","male"
"Sean... I'm sorry.","STACEY","female"
"Sure.","GARRY","male"
"No. He's selfish. His sister is out there, somewhere, I don't know where and he's just trying to rub a car up and down my leg.  I've had enough of it.  No.","IAN","male"
"The thing is ... this hospital... is the one my mum died in. And it was a horrible, drawn-out thing. When I walked out of there, I vowed I'd never go in that building again. I admit that I'm scared. So I'll make another appointment at a different hosptial.  Understand?","SHIRLEY","female"
"I ain't gonna sign em if I ain't read em, alright.  It's just common sense.","MAX","male"
"Is she staying with you?","MAX","male"
"It's the dress. it's the bridesmaid dress.","HEATHER","female"
"Alright, what do you want?","MAX","male"
"Don't you wanna kiss it better?","SHIRLEY","female"
"Let's have a look.  ‚Ian's punk tape'. I had you down as a T'Pau man.","CHRISTIAN","male"
"That's not exactly worth much.","TANYA","female"
"I shouldn't leave him on his own...","JANE","female"
"Is it? 'Cause I don't know.  I ain't done anything.  Screw up - screw other people up. And I always think, you know one day it'll sort itself out.  But it never does. And I mean...It's like Kevin...DR","SHIRLEY","female"
"Oh you are joking.  I haven't done silver service since the Meal Machine.  What about you?","IAN","male"
"Like how many affairs he's really had?","JANE","female"
"It's more than that. It's mroe than that.  It's like he knows what I'm thinking. It's like he knows what I'm gonna do next. Maybe...","TANYA","female"
"Like I'd notice with this hangover. You'd be doing me a favour, go ahead.","SHIRLEY","female"
"No...","SEAN","male"
"Yeah well, yesterday was a bad day, weren't it.  I mean I'd been drinking.  I wasn't thinking straight. Just forget about it, eh. Start again?Please, Sean - don't do this to me.","TANYA","female"
"Hidden depths, hasn't he?","CHRISTIAN","male"
"He couldn't stand living with YOU?","MINTY","male"
"Yeah... look what good it did him.All that worrying about family and money. What's the point?","SHIRLEY","female"
"Yeah well I couldn't see a good ticket go to waste. could I","BRADLEY","male"
"She was saving it till last.  Isn't that right? Abi?","TANYA","female"
"What are you looking so happy about?","PHIL","male"
"Yes.  I'll just lock up.","TANYA","female"
"Good appetite. What my Mum would call a proper little Trencherman.","SEAN","male"
"What's with the look?","PHIL","male"
"Stop fussing around me.","SHIRLEY","female"
"I'm not angry... but when I look at you, I don't feel anything anymore, you're just this pretty mess of hair and skin... and that link, the link I know we had... it's gone. I don't feel love or hate or any of the stuff in between... it's just nothing. Empty.","BRADLEY","male"
"Hello, Max Branning.","MAX","male"
"What about Pink Floyd as background music?","JANE","female"
"Well, I'll wear a suit.","IAN","male"
"Jim'll love a jar of that.","CLARE","female"
"Come on Babe. Make an effort.  Look you got to meet me halfway ain't you?","MAX","male"
"I didn't feel like it.","SHIRLEY","female"
"Have you done it?","IAN","male"
"No, he ain't.","SHIRLEY","female"
"I might be wrong.  I hope I am.  But I don't think so.","HEATHER","female"
"Is that how we're doing things now? Telepathy? I thought you might've served me up something a bit posher than a fish supper. Obviously you didn't pick that up on your radar.","ROXY","female"
"I'm taking it.   Cos Steven needs to be at his job.","JANE","female"
"Well you'll see me unhappy and all if you keep moving.Look, tell me something. Why are you helping me? You didn't have to.","STACEY","female"
"Have you got your swimming kit?","TANYA","female"
"Yeah course.   Hard as a rock. I'd have to be, the number of times I've crashed out after a night out.Anyway, I expect the punters have been missing my sparkling wit, so when are you going to give me a shift?","SHIRLEY","female"
"Pulled in a big favour, so I hope you ain't blaming me here...‚cause if you didn't find her after I laid it on a plate, that's not my fault.","JACK","male"
"You and me. Up town tonight. Get ratted. Take my mind off things.","ROXY","female"
"He'd have to beg me first. I don't want charity from some uptight homophobe.","CHRISTIAN","male"
"And a few more beers.","GARRY","male"
"Just leave it mum, alright?","PHIL","male"
"Bacon sandwich. Please.","CLARE","female"
"Don't wait up.6.50  Hev.  What's the time?","SHIRLEY","female"
"Seriously.","GARRY","male"
"Oh, Tanya, we'd never be free of it. It's a dream.","SEAN","male"
"Why do you think she was ever with you? It was to get at me. She ain't interested in you. She never was. If I ever find you sniffing round my wife ever again...","MAX","male"
"Here.  It goes with this skirt.","STACEY","female"
"What are you talking about","TANYA","female"
"She's a mouthy, sour-faced, old crow, I thought we weren't gonna to mention her?","MINTY","male"
"I was wondering what that was.","SEAN","male"
"I'm... I'm sick, I'm sick Max ... I need to get better, I need to... I need to recover and you won't let me... will ya?  I loved you with all my heart ... and now ... even now ... there's still something there. How disgusting is that?  To still have feelings like that. But not you though eh?  Not you. The only person you love is yourself ... is Max Branning ... king of the world ain't he? That's what you tell yourself. I know the truth, inside you‚re just, you're just a frightened, sad, lonely little boy, frightened kid who's dad didn't love him enough. And it's all... it's all so pathetic.I just don't care any more. I don't care what happens to me.  You ... you've broken me.  I've got nothing left. I just... I just don't care ...","TANYA","female"
"Alright then, why?  Why you doing it?","SEAN","male"
"Thought you were going to join me in the shower?","MAX","male"
"No. He's just got the hump 'cause he ain't gonna be the baby no more. If I was you, I'd forget about what people think and start facing up to your responsibilities.You're gonna be a dad, Minty.And that don't come cheap.","PHIL","male"
"Mr Chuckles strikes again.","PHIL","male"
"We can't blow this Jack.  Their company could send a hell of a lot of business our way.  It could make us.","RONNIE","female"
"We're celebrating Billy's new place.  He's moved in already.","ROXY","female"
"Well look at all that. Think of the dresses you could buy.","CHRISTIAN","male"
"See you later.","TANYA","female"
"Yeah, um, Jane's there.  You could see what she's up to.","IAN","male"
"Yes. Jane. You should have seen Lauren, after the party, she threw up all over the place.  She was in a right state.","TANYA","female"
